,trans_date,data
2ff31a494062,3/2/2022,68289.30795
2ff31a494062,3/3/2022,75986.93155
2ff31a494062,3/4/2022,96179.4908
2ff31a494062,3/5/2022,94976.68057
2ff31a494062,3/6/2022,90112.20421
2ff31a494062,3/7/2022,59058.60188
2ff31a494062,3/8/2022,59118.14067
2ff31a494062,3/9/2022,68422.35431
2ff31a494062,3/10/2022,66582.61513
2ff31a494062,3/11/2022,79881.30359
2ff31a494062,3/12/2022,75169.45385
2ff31a494062,3/13/2022,85321.95553
2ff31a494062,3/14/2022,69953.72702
2ff31a494062,3/15/2022,76263.23482
2ff31a494062,3/16/2022,78029.00215
2ff31a494062,3/17/2022,79354.96044
2ff31a494062,3/18/2022,87253.51405
2ff31a494062,3/19/2022,102785.9483
2ff31a494062,3/20/2022,98950.49196
2ff31a494062,3/21/2022,74734.97156
2ff31a494062,3/22/2022,70997.30001
2ff31a494062,3/23/2022,69827.43633
2ff31a494062,3/24/2022,82694.37899
2ff31a494062,3/25/2022,96199.32405
2ff31a494062,3/26/2022,106982.0129
2ff31a494062,3/27/2022,96018.92217
2ff31a494062,3/28/2022,71230.10866
2ff31a494062,3/29/2022,79807.25833
2ff31a494062,3/30/2022,78289.85919
2ff31a494062,3/31/2022,83772.53593
2ff31a494062,4/1/2022,102244.1731
2ff31a494062,4/2/2022,110029.022
2ff31a494062,4/3/2022,105627.5728
2ff31a494062,4/4/2022,75287.71261
2ff31a494062,4/5/2022,73431.39393
2ff31a494062,4/6/2022,84010.60146
2ff31a494062,4/7/2022,85201.13086
2ff31a494062,4/8/2022,96276.78454
2ff31a494062,4/9/2022,108369.5758
2ff31a494062,4/10/2022,106388.317
2ff31a494062,4/11/2022,78450.16263
2ff31a494062,4/12/2022,80102.7514
2ff31a494062,4/13/2022,83172.18175
2ff31a494062,4/14/2022,91652.7508
2ff31a494062,4/15/2022,109151.0849
2ff31a494062,4/16/2022,103928.818
2ff31a494062,4/17/2022,44012.19031
2ff31a494062,4/18/2022,67911.52589
2ff31a494062,4/19/2022,68799.95626
2ff31a494062,4/20/2022,77518.27853
2ff31a494062,4/21/2022,93111.26874
2ff31a494062,4/22/2022,104303.5594
2ff31a494062,4/23/2022,122684.66
2ff31a494062,4/24/2022,112594.5477
2ff31a494062,4/25/2022,76770.93991
2ff31a494062,4/26/2022,78231.43138
2ff31a494062,4/27/2022,81566.6996
2ff31a494062,4/28/2022,91182.33095
2ff31a494062,4/29/2022,105230.6992
2ff31a494062,4/30/2022,119396.6069
2ff31a494062,5/1/2022,113912.8922
2ff31a494062,5/2/2022,75089.46444
2ff31a494062,5/3/2022,84092.34082
2ff31a494062,5/4/2022,86437.50074
2ff31a494062,5/5/2022,90402.73611
2ff31a494062,5/6/2022,108654.8673
2ff31a494062,5/7/2022,128149.4245
2ff31a494062,5/8/2022,131504.8666
2ff31a494062,5/9/2022,85212.2372
2ff31a494062,5/10/2022,90102.06641
2ff31a494062,5/11/2022,86219.25016
2ff31a494062,5/12/2022,99284.28309
2ff31a494062,5/13/2022,111334.7807
2ff31a494062,5/14/2022,129087.0908
2ff31a494062,5/15/2022,123114.141
2ff31a494062,5/16/2022,82925.43711
2ff31a494062,5/17/2022,89914.90465
2ff31a494062,5/18/2022,91065.41612
2ff31a494062,5/19/2022,97417.55565
2ff31a494062,5/20/2022,106371.0825
2ff31a494062,5/21/2022,112966.7193
2ff31a494062,5/22/2022,118902.8139
2ff31a494062,5/23/2022,84301.57534
2ff31a494062,5/24/2022,82604.33906
2ff31a494062,5/25/2022,96360.82543
2ff31a494062,5/26/2022,99192.74517
2ff31a494062,5/27/2022,118436.9884
2ff31a494062,5/28/2022,118385.0272
2ff31a494062,5/29/2022,115934.815
2ff31a494062,5/30/2022,118920.3582
2ff31a494062,5/31/2022,96688.49271
2ff31a494062,6/1/2022,93348.68961
2ff31a494062,6/2/2022,97957.73415
2ff31a494062,6/3/2022,112429.8105
2ff31a494062,6/4/2022,118314.8102
2ff31a494062,6/5/2022,118749.0531
2ff31a494062,6/6/2022,90961.44641
2ff31a494062,6/7/2022,91415.97542
2ff31a494062,6/8/2022,98247.5592
2ff31a494062,6/9/2022,102126.453
2ff31a494062,6/10/2022,106304.5163
2ff31a494062,6/11/2022,121076.1035
2ff31a494062,6/12/2022,122002.8102
2ff31a494062,6/13/2022,90114.72467
2ff31a494062,6/14/2022,100019.0092
2ff31a494062,6/15/2022,95676.66249
2ff31a494062,6/16/2022,107789.1702
2ff31a494062,6/17/2022,126614.5035
2ff31a494062,6/18/2022,123178.0543
2ff31a494062,6/19/2022,143988.9359
2ff31a494062,6/20/2022,105492.0158
2ff31a494062,6/21/2022,95864.55963
2ff31a494062,6/22/2022,101242.3065
2ff31a494062,6/23/2022,103520.5787
2ff31a494062,6/24/2022,110715.886
2ff31a494062,6/25/2022,115108.8295
2ff31a494062,6/26/2022,126687.5737
2ff31a494062,6/27/2022,90976.82091
2ff31a494062,6/28/2022,91721.74997
2ff31a494062,6/29/2022,99736.41952
2ff31a494062,6/30/2022,105541.3417
2ff31a494062,7/1/2022,117000.0781
2ff31a494062,7/2/2022,113733.4718
2ff31a494062,7/3/2022,112249.4947
2ff31a494062,7/4/2022,102374.1267
2ff31a494062,7/5/2022,96004.85046
2ff31a494062,7/6/2022,95307.85372
2ff31a494062,7/7/2022,100040.3823
2ff31a494062,7/8/2022,112584.1794
2ff31a494062,7/9/2022,113269.7376
2ff31a494062,7/10/2022,110272.9724
2ff31a494062,7/11/2022,98070.42444
2ff31a494062,7/12/2022,91365.1699
2ff31a494062,7/13/2022,98198.29548
2ff31a494062,7/14/2022,97232.55521
2ff31a494062,7/15/2022,112737.2251
2ff31a494062,7/16/2022,109343.4235
2ff31a494062,7/17/2022,122333.7434
2ff31a494062,7/18/2022,91960.9508
2ff31a494062,7/19/2022,90483.53338
2ff31a494062,7/20/2022,97811.88989
2ff31a494062,7/21/2022,103477.5807
2ff31a494062,7/22/2022,115415.294
2ff31a494062,7/23/2022,114917.7865
2ff31a494062,7/24/2022,116094.6426
2ff31a494062,7/25/2022,86498.73016
2ff31a494062,7/26/2022,88407.64227
2ff31a494062,7/27/2022,101607.5596
2ff31a494062,7/28/2022,115155.6849
2ff31a494062,7/29/2022,114181.8991
2ff31a494062,7/30/2022,113365.5683
2ff31a494062,7/31/2022,114173.8527
2ff31a494062,8/1/2022,91707.20927
2ff31a494062,8/2/2022,92713.58841
2ff31a494062,8/3/2022,98310.40745
2ff31a494062,8/4/2022,101499.7927
2ff31a494062,8/5/2022,117731.3835
2ff31a494062,8/6/2022,115080.3396
2ff31a494062,8/7/2022,113060.6006
2ff31a494062,8/8/2022,83686.53905
2ff31a494062,8/9/2022,91365.30481
2ff31a494062,8/10/2022,94616.529
2ff31a494062,8/11/2022,96876.20576
2ff31a494062,8/12/2022,105589.1435
2ff31a494062,8/13/2022,108698.9974
2ff31a494062,8/14/2022,114538.3627
2ff31a494062,8/15/2022,84946.72666
2ff31a494062,8/16/2022,85039.23917
2ff31a494062,8/17/2022,85802.14209
2ff31a494062,8/18/2022,92401.31157
2ff31a494062,8/19/2022,102016.4318
2ff31a494062,8/20/2022,103717.4793
2ff31a494062,8/21/2022,107093.4026
2ff31a494062,8/22/2022,78247.9286
2ff31a494062,8/23/2022,88293.18189
2ff31a494062,8/24/2022,85883.33318
2ff31a494062,8/25/2022,91069.38906
2ff31a494062,8/26/2022,107406.5152
2ff31a494062,8/27/2022,114153.6992
2ff31a494062,8/28/2022,108621.3168
2ff31a494062,8/29/2022,79908.51322
2ff31a494062,8/30/2022,80640.62215
2ff31a494062,8/31/2022,88385.22013
2ff31a494062,9/1/2022,96008.07293
2ff31a494062,9/2/2022,114991.7865
2ff31a494062,9/3/2022,106464.1068
2ff31a494062,9/4/2022,108911.1525
2ff31a494062,9/5/2022,103847.386
2ff31a494062,9/6/2022,73026.274
2ff31a494062,9/7/2022,82295.16239
2ff31a494062,9/8/2022,81925.0427
2ff31a494062,9/9/2022,96284.09284
2ff31a494062,9/10/2022,102123.0685
2ff31a494062,9/11/2022,91887.37494
2ff31a494062,9/12/2022,76876.52864
2ff31a494062,9/13/2022,74024.30916
2ff31a494062,9/14/2022,83244.7482
2ff31a494062,9/15/2022,86185.93486
2ff31a494062,9/16/2022,101644.2793
2ff31a494062,9/17/2022,106269.4483
2ff31a494062,9/18/2022,105813.8716
2ff31a494062,9/19/2022,74752.19187
2ff31a494062,9/20/2022,76775.40461
2ff31a494062,9/21/2022,76332.45379
2ff31a494062,9/22/2022,81244.20662
2ff31a494062,9/23/2022,95588.61686
2ff31a494062,9/24/2022,101279.6835
2ff31a494062,9/25/2022,96923.08042
2ff31a494062,9/26/2022,74254.36334
2ff31a494062,9/27/2022,71831.75701
2ff31a494062,9/28/2022,70615.23793
2ff31a494062,9/29/2022,74951.52018
2ff31a494062,9/30/2022,93392.14821
2ff31a494062,10/1/2022,103576.463
2ff31a494062,10/2/2022,87788.16413
2ff31a494062,10/3/2022,69933.85683
2ff31a494062,10/4/2022,72072.00227
2ff31a494062,10/5/2022,78829.16926
2ff31a494062,10/6/2022,75742.25005
2ff31a494062,10/7/2022,90041.96214
2ff31a494062,10/8/2022,96442.70007
2ff31a494062,10/9/2022,95299.45297
2ff31a494062,10/10/2022,80834.25609
2ff31a494062,10/11/2022,69929.75464
2ff31a494062,10/12/2022,68370.62496
2ff31a494062,10/13/2022,75992.86794
2ff31a494062,10/14/2022,86688.68912
2ff31a494062,10/15/2022,96052.51443
2ff31a494062,10/16/2022,90855.11199
2ff31a494062,10/17/2022,54702.1363
2ff31a494062,10/18/2022,60948.95146
2ff31a494062,10/19/2022,69130.85631
2ff31a494062,10/20/2022,74789.52697
2ff31a494062,10/21/2022,90121.69516
2ff31a494062,10/22/2022,101498.7894
2ff31a494062,10/23/2022,90630.25952
2ff31a494062,10/24/2022,62866.03146
2ff31a494062,10/25/2022,61666.58135
2ff31a494062,10/26/2022,67342.12326
2ff31a494062,10/27/2022,68691.84725
2ff31a494062,10/28/2022,81418.36952
2ff31a494062,10/29/2022,84289.48715
2ff31a494062,10/30/2022,79127.11769
2ff31a494062,10/31/2022,56794.77232
2ff31a494062,11/1/2022,56165.03111
2ff31a494062,11/2/2022,63248.53901
2ff31a494062,11/3/2022,68782.2523
2ff31a494062,11/4/2022,73509.16305
2ff31a494062,11/5/2022,79972.91242
2ff31a494062,11/6/2022,84670.02907
2ff31a494062,11/7/2022,61032.07451
2ff31a494062,11/8/2022,62487.37631
2ff31a494062,11/9/2022,63905.13205
14df23d5c670,1/1/2016,3619.502495
14df23d5c670,1/2/2016,4196.007556
14df23d5c670,1/3/2016,4077.775784
14df23d5c670,1/4/2016,1922.95445
14df23d5c670,1/5/2016,2730.244621
14df23d5c670,1/6/2016,2409.09935
14df23d5c670,1/7/2016,4353.561399
14df23d5c670,1/8/2016,3837.665347
14df23d5c670,1/9/2016,4638.31481
14df23d5c670,1/10/2016,3631.494835
14df23d5c670,1/11/2016,2468.359011
14df23d5c670,1/12/2016,3111.054894
14df23d5c670,1/13/2016,2265.09639
14df23d5c670,1/14/2016,3774.232857
14df23d5c670,1/15/2016,4256.379965
14df23d5c670,1/16/2016,5045.105096
14df23d5c670,1/17/2016,4180.096931
14df23d5c670,1/18/2016,2228.936416
14df23d5c670,1/19/2016,3043.14795
14df23d5c670,1/20/2016,2208.409837
14df23d5c670,1/21/2016,3821.071028
14df23d5c670,1/22/2016,3584.233296
14df23d5c670,1/23/2016,3827.293031
14df23d5c670,1/24/2016,4230.028016
14df23d5c670,1/25/2016,2132.337406
14df23d5c670,1/26/2016,3027.455345
14df23d5c670,1/27/2016,2412.315782
14df23d5c670,1/28/2016,4100.550666
14df23d5c670,1/29/2016,4074.804354
14df23d5c670,1/30/2016,4470.015089
14df23d5c670,1/31/2016,3276.773426
14df23d5c670,2/1/2016,1416.932387
14df23d5c670,2/2/2016,3006.051555
14df23d5c670,2/3/2016,2391.926019
14df23d5c670,2/4/2016,4161.608386
14df23d5c670,2/5/2016,4230.449012
14df23d5c670,2/6/2016,4306.076442
14df23d5c670,2/7/2016,4807.177726
14df23d5c670,2/8/2016,1719.827189
14df23d5c670,2/9/2016,2847.76048
14df23d5c670,2/10/2016,1957.275987
14df23d5c670,2/11/2016,4050.123689
14df23d5c670,2/12/2016,3622.606732
14df23d5c670,2/13/2016,4210.930806
14df23d5c670,2/14/2016,3606.339775
14df23d5c670,2/15/2016,2230.98994
14df23d5c670,2/16/2016,2953.200338
14df23d5c670,2/17/2016,2939.01229
14df23d5c670,2/18/2016,4179.439968
14df23d5c670,2/19/2016,4125.80054
14df23d5c670,2/20/2016,4451.526587
14df23d5c670,2/21/2016,3694.112935
14df23d5c670,2/22/2016,1669.002696
14df23d5c670,2/23/2016,2993.697858
14df23d5c670,2/24/2016,2658.760796
14df23d5c670,2/25/2016,4075.461559
14df23d5c670,2/26/2016,4213.053435
14df23d5c670,2/27/2016,5026.290718
14df23d5c670,2/28/2016,3273.213385
14df23d5c670,2/29/2016,1930.143138
14df23d5c670,3/1/2016,3040.882705
14df23d5c670,3/2/2016,2858.55625
14df23d5c670,3/3/2016,4331.116316
14df23d5c670,3/4/2016,3911.812599
14df23d5c670,3/5/2016,5000.444965
14df23d5c670,3/6/2016,3702.282488
14df23d5c670,3/7/2016,2105.965059
14df23d5c670,3/8/2016,3064.346234
14df23d5c670,3/9/2016,2798.296439
14df23d5c670,3/10/2016,4355.968928
14df23d5c670,3/11/2016,4190.361472
14df23d5c670,3/12/2016,4239.121558
14df23d5c670,3/13/2016,3592.691119
14df23d5c670,3/14/2016,1972.523908
14df23d5c670,3/15/2016,3396.93167
14df23d5c670,3/16/2016,2715.021492
14df23d5c670,3/17/2016,5306.398218
14df23d5c670,3/18/2016,4918.972658
14df23d5c670,3/19/2016,5242.156704
14df23d5c670,3/20/2016,3703.391538
14df23d5c670,3/21/2016,1762.667306
14df23d5c670,3/22/2016,3291.31546
14df23d5c670,3/23/2016,2839.79623
14df23d5c670,3/24/2016,5021.992872
14df23d5c670,3/25/2016,3992.69471
14df23d5c670,3/26/2016,4098.876392
14df23d5c670,3/27/2016,2289.542572
14df23d5c670,3/28/2016,2145.774779
14df23d5c670,3/29/2016,3374.479148
14df23d5c670,3/30/2016,2586.98592
14df23d5c670,3/31/2016,4407.309782
14df23d5c670,4/1/2016,4267.231273
14df23d5c670,4/2/2016,4746.16959
14df23d5c670,4/3/2016,3462.234414
14df23d5c670,4/4/2016,2836.345786
14df23d5c670,4/5/2016,3570.839389
14df23d5c670,4/6/2016,2921.523862
14df23d5c670,4/7/2016,4584.464422
14df23d5c670,4/8/2016,4433.466129
14df23d5c670,4/9/2016,4589.50661
14df23d5c670,4/10/2016,3201.962744
14df23d5c670,4/11/2016,2175.136467
14df23d5c670,4/12/2016,3187.863235
14df23d5c670,4/13/2016,3090.379847
14df23d5c670,4/14/2016,4584.135097
14df23d5c670,4/15/2016,3923.330695
14df23d5c670,4/16/2016,4171.440897
14df23d5c670,4/17/2016,3586.335048
14df23d5c670,4/18/2016,2168.818798
14df23d5c670,4/19/2016,3358.681377
14df23d5c670,4/20/2016,2857.971543
14df23d5c670,4/21/2016,4311.176208
14df23d5c670,4/22/2016,4233.172856
14df23d5c670,4/23/2016,4483.551878
14df23d5c670,4/24/2016,3427.788585
14df23d5c670,4/25/2016,1798.686438
14df23d5c670,4/26/2016,3554.024381
14df23d5c670,4/27/2016,2931.209654
14df23d5c670,4/28/2016,4951.356199
14df23d5c670,4/29/2016,4051.680527
14df23d5c670,4/30/2016,4014.844251
14df23d5c670,5/1/2016,3295.878948
14df23d5c670,5/2/2016,2172.595986
14df23d5c670,5/3/2016,3313.137219
14df23d5c670,5/4/2016,3147.070148
14df23d5c670,5/5/2016,4256.418322
14df23d5c670,5/6/2016,3937.957121
14df23d5c670,5/7/2016,3908.746714
14df23d5c670,5/8/2016,2792.518314
14df23d5c670,5/9/2016,2043.03264
14df23d5c670,5/10/2016,3604.791646
14df23d5c670,5/11/2016,3013.070246
14df23d5c670,5/12/2016,4399.713839
14df23d5c670,5/13/2016,4135.799049
14df23d5c670,5/14/2016,3998.103929
14df23d5c670,5/15/2016,3288.560749
14df23d5c670,5/16/2016,2824.164383
14df23d5c670,5/17/2016,3624.511186
14df23d5c670,5/18/2016,3059.039356
14df23d5c670,5/19/2016,4321.519512
14df23d5c670,5/20/2016,3995.945668
14df23d5c670,5/21/2016,3958.384316
14df23d5c670,5/22/2016,3440.4731
14df23d5c670,5/23/2016,2419.582083
14df23d5c670,5/24/2016,3734.521807
14df23d5c670,5/25/2016,2941.028848
14df23d5c670,5/26/2016,4613.693947
14df23d5c670,5/27/2016,4093.247686
14df23d5c670,5/28/2016,3871.451011
14df23d5c670,5/29/2016,2841.640691
14df23d5c670,5/30/2016,3056.937704
14df23d5c670,5/31/2016,3236.526513
14df23d5c670,6/1/2016,2808.245167
14df23d5c670,6/2/2016,4434.682789
14df23d5c670,6/3/2016,4132.566592
14df23d5c670,6/4/2016,4015.051117
14df23d5c670,6/5/2016,3615.820295
14df23d5c670,6/6/2016,2247.915894
14df23d5c670,6/7/2016,3478.902927
14df23d5c670,6/8/2016,3219.5694
14df23d5c670,6/9/2016,4254.288136
14df23d5c670,6/10/2016,4027.010571
14df23d5c670,6/11/2016,3435.689725
14df23d5c670,6/12/2016,3218.466316
14df23d5c670,6/13/2016,2817.375519
14df23d5c670,6/14/2016,3678.226686
14df23d5c670,6/15/2016,2556.702887
14df23d5c670,6/16/2016,4816.076399
14df23d5c670,6/17/2016,3791.598321
14df23d5c670,6/18/2016,3831.904986
14df23d5c670,6/19/2016,3887.333439
14df23d5c670,6/20/2016,2414.102222
14df23d5c670,6/21/2016,3682.228122
14df23d5c670,6/22/2016,3084.274555
14df23d5c670,6/23/2016,4230.974923
14df23d5c670,6/24/2016,3680.951357
14df23d5c670,6/25/2016,3551.381524
14df23d5c670,6/26/2016,2983.172624
14df23d5c670,6/27/2016,2258.229809
14df23d5c670,6/28/2016,3404.751854
14df23d5c670,6/29/2016,2874.061272
14df23d5c670,6/30/2016,3978.998779
14df23d5c670,7/1/2016,3497.633564
14df23d5c670,7/2/2016,3294.552215
14df23d5c670,7/3/2016,2519.926673
14df23d5c670,7/4/2016,2254.236583
14df23d5c670,7/5/2016,3009.304948
14df23d5c670,7/6/2016,2588.469946
14df23d5c670,7/7/2016,4036.985762
14df23d5c670,7/8/2016,3988.124722
14df23d5c670,7/9/2016,4252.441997
14df23d5c670,7/10/2016,3859.67735
14df23d5c670,7/11/2016,1894.053104
14df23d5c670,7/12/2016,3357.236154
14df23d5c670,7/13/2016,2969.206037
14df23d5c670,7/14/2016,4258.881863
14df23d5c670,7/15/2016,3606.266762
14df23d5c670,7/16/2016,3548.703728
14df23d5c670,7/17/2016,2833.614213
14df23d5c670,7/18/2016,2143.962398
14df23d5c670,7/19/2016,3175.733972
14df23d5c670,7/20/2016,2683.327986
14df23d5c670,7/21/2016,4267.379267
14df23d5c670,7/22/2016,3914.260511
14df23d5c670,7/23/2016,3541.447306
14df23d5c670,7/24/2016,3332.410519
14df23d5c670,7/25/2016,2251.648808
14df23d5c670,7/26/2016,3491.424059
14df23d5c670,7/27/2016,2776.898291
14df23d5c670,7/28/2016,4264.980611
14df23d5c670,7/29/2016,5433.313092
14df23d5c670,7/30/2016,4179.736943
14df23d5c670,7/31/2016,3344.289198
14df23d5c670,8/1/2016,2124.684851
14df23d5c670,8/2/2016,3743.178578
14df23d5c670,8/3/2016,2664.166107
14df23d5c670,8/4/2016,4038.289673
14df23d5c670,8/5/2016,4150.006139
14df23d5c670,8/6/2016,3623.098626
14df23d5c670,8/7/2016,3457.735526
14df23d5c670,8/8/2016,2549.800028
14df23d5c670,8/9/2016,3615.382793
14df23d5c670,8/10/2016,2881.596201
14df23d5c670,8/11/2016,4243.442801
14df23d5c670,8/12/2016,3814.19215
14df23d5c670,8/13/2016,1974.842641
14df23d5c670,8/14/2016,3062.337814
14df23d5c670,8/15/2016,2068.059839
14df23d5c670,8/16/2016,3662.259143
14df23d5c670,8/17/2016,3004.791271
14df23d5c670,8/18/2016,4294.44187
14df23d5c670,8/19/2016,3713.190521
14df23d5c670,8/20/2016,4891.034651
14df23d5c670,8/21/2016,3693.376839
14df23d5c670,8/22/2016,2082.69965
14df23d5c670,8/23/2016,3085.26806
14df23d5c670,8/24/2016,2786.98732
14df23d5c670,8/25/2016,4164.768511
14df23d5c670,8/26/2016,3958.339709
14df23d5c670,8/27/2016,4152.394958
14df23d5c670,8/28/2016,3472.102112
14df23d5c670,8/29/2016,2155.687884
14df23d5c670,8/30/2016,3457.409158
14df23d5c670,8/31/2016,2813.712205
14df23d5c670,9/1/2016,4269.572973
14df23d5c670,9/2/2016,3587.985061
14df23d5c670,9/3/2016,4844.095548
14df23d5c670,9/4/2016,3653.920859
14df23d5c670,9/5/2016,3317.526561
14df23d5c670,9/6/2016,3166.822036
14df23d5c670,9/7/2016,2649.254727
14df23d5c670,9/8/2016,4565.572565
14df23d5c670,9/9/2016,3853.856796
14df23d5c670,9/10/2016,4889.759294
14df23d5c670,9/11/2016,4967.593399
14df23d5c670,9/12/2016,2236.882668
14df23d5c670,9/13/2016,3520.28778
14df23d5c670,9/14/2016,2604.520964
14df23d5c670,9/15/2016,4202.236944
14df23d5c670,9/16/2016,3882.748101
14df23d5c670,9/17/2016,4609.411568
14df23d5c670,9/18/2016,4647.048465
14df23d5c670,9/19/2016,2015.478528
14df23d5c670,9/20/2016,4374.458967
14df23d5c670,9/21/2016,2606.20605
14df23d5c670,9/22/2016,4523.636578
14df23d5c670,9/23/2016,3957.812968
14df23d5c670,9/24/2016,4913.902932
14df23d5c670,9/25/2016,4580.981338
14df23d5c670,9/26/2016,1971.706776
14df23d5c670,9/27/2016,3734.113556
14df23d5c670,9/28/2016,2683.01837
14df23d5c670,9/29/2016,4120.933866
14df23d5c670,9/30/2016,3918.060897
14df23d5c670,10/1/2016,4993.048082
14df23d5c670,10/2/2016,4081.308145
14df23d5c670,10/3/2016,1698.586111
14df23d5c670,10/4/2016,3364.157524
14df23d5c670,10/5/2016,2578.39641
14df23d5c670,10/6/2016,4480.705028
14df23d5c670,10/7/2016,3710.058456
14df23d5c670,10/8/2016,4866.94589
14df23d5c670,10/9/2016,4185.633245
14df23d5c670,10/10/2016,2114.742959
14df23d5c670,10/11/2016,3525.654493
14df23d5c670,10/12/2016,2305.10823
14df23d5c670,10/13/2016,4062.299622
14df23d5c670,10/14/2016,3828.233995
14df23d5c670,10/15/2016,4602.217723
14df23d5c670,10/16/2016,4365.208184
14df23d5c670,10/17/2016,1738.923581
14df23d5c670,10/18/2016,3489.58495
14df23d5c670,10/19/2016,2569.003955
14df23d5c670,10/20/2016,4410.934288
14df23d5c670,10/21/2016,3334.788423
14df23d5c670,10/22/2016,4333.107478
14df23d5c670,10/23/2016,4021.247094
14df23d5c670,10/24/2016,2198.880307
14df23d5c670,10/25/2016,3427.138031
14df23d5c670,10/26/2016,2592.829659
14df23d5c670,10/27/2016,4611.054166
14df23d5c670,10/28/2016,3958.919439
14df23d5c670,10/29/2016,4386.893682
14df23d5c670,10/30/2016,3871.310627
14df23d5c670,10/31/2016,2138.437285
14df23d5c670,11/1/2016,3164.226728
14df23d5c670,11/2/2016,3019.305026
14df23d5c670,11/3/2016,4111.042251
14df23d5c670,11/4/2016,3689.038425
14df23d5c670,11/5/2016,5007.94102
14df23d5c670,11/6/2016,3918.538919
14df23d5c670,11/7/2016,1958.845695
14df23d5c670,11/8/2016,3538.554462
14df23d5c670,11/9/2016,2513.584652
14df23d5c670,11/10/2016,4205.109777
14df23d5c670,11/11/2016,4815.685568
14df23d5c670,11/12/2016,4983.894355
14df23d5c670,11/13/2016,4692.302703
14df23d5c670,11/14/2016,2021.955519
14df23d5c670,11/15/2016,3566.568503
14df23d5c670,11/16/2016,2395.594074
14df23d5c670,11/17/2016,4117.828176
14df23d5c670,11/18/2016,3933.308951
14df23d5c670,11/19/2016,4246.813243
14df23d5c670,11/20/2016,3903.704401
14df23d5c670,11/21/2016,2257.663562
14df23d5c670,11/22/2016,4052.149249
14df23d5c670,11/23/2016,3368.969414
14df23d5c670,11/24/2016,551.005666
14df23d5c670,11/25/2016,3669.1848
14df23d5c670,11/26/2016,4402.223169
14df23d5c670,11/27/2016,3274.824647
14df23d5c670,11/28/2016,2000.03348
14df23d5c670,11/29/2016,3069.956453
14df23d5c670,11/30/2016,2182.622357
14df23d5c670,12/1/2016,4443.943377
14df23d5c670,12/2/2016,3830.924605
14df23d5c670,12/3/2016,4317.609303
14df23d5c670,12/4/2016,3625.061152
14df23d5c670,12/5/2016,2268.256446
14df23d5c670,12/6/2016,3276.359539
14df23d5c670,12/7/2016,2697.437233
14df23d5c670,12/8/2016,3851.691198
14df23d5c670,12/9/2016,4040.801819
14df23d5c670,12/10/2016,4454.451655
14df23d5c670,12/11/2016,4031.922018
14df23d5c670,12/12/2016,2116.782257
14df23d5c670,12/13/2016,3344.223388
14df23d5c670,12/14/2016,5157.829894
14df23d5c670,12/15/2016,4277.298453
14df23d5c670,12/16/2016,3651.434718
14df23d5c670,12/17/2016,3914.140743
14df23d5c670,12/18/2016,4060.75997
14df23d5c670,12/19/2016,2655.926273
14df23d5c670,12/20/2016,4067.100415
14df23d5c670,12/21/2016,3500.107081
14df23d5c670,12/22/2016,4537.182816
14df23d5c670,12/23/2016,4097.613323
14df23d5c670,12/24/2016,1837.681201
14df23d5c670,12/25/2016,24.97535048
14df23d5c670,12/26/2016,2950.361397
14df23d5c670,12/27/2016,3422.779597
14df23d5c670,12/28/2016,3263.884554
14df23d5c670,12/29/2016,4193.803692
14df23d5c670,12/30/2016,4151.597287
14df23d5c670,12/31/2016,3599.962098
14df23d5c670,1/1/2017,3626.022514
14df23d5c670,1/2/2017,2694.689247
14df23d5c670,1/3/2017,2812.960809
14df23d5c670,1/4/2017,2169.807376
14df23d5c670,1/5/2017,3183.539984
14df23d5c670,1/6/2017,2899.087591
14df23d5c670,1/7/2017,3969.015573
14df23d5c670,1/8/2017,3320.420705
14df23d5c670,1/9/2017,2694.979595
14df23d5c670,1/10/2017,3357.973707
14df23d5c670,1/11/2017,2371.988125
14df23d5c670,1/12/2017,3697.16301
14df23d5c670,1/13/2017,3695.824905
14df23d5c670,1/14/2017,4197.27975
14df23d5c670,1/15/2017,3860.402874
14df23d5c670,1/16/2017,2397.46083
14df23d5c670,1/17/2017,3154.955247
14df23d5c670,1/18/2017,2348.596071
14df23d5c670,1/19/2017,3813.279984
14df23d5c670,1/20/2017,3741.885039
14df23d5c670,1/21/2017,4040.008951
14df23d5c670,1/22/2017,4034.873575
14df23d5c670,1/23/2017,1604.371313
14df23d5c670,1/24/2017,3172.331031
14df23d5c670,1/25/2017,2368.221418
14df23d5c670,1/26/2017,4018.534717
14df23d5c670,1/27/2017,3864.703696
14df23d5c670,1/28/2017,4028.864151
14df23d5c670,1/29/2017,4787.686087
14df23d5c670,1/30/2017,1738.216723
14df23d5c670,1/31/2017,3472.625753
14df23d5c670,2/1/2017,2603.005754
14df23d5c670,2/2/2017,3492.622594
14df23d5c670,2/3/2017,4020.316816
14df23d5c670,2/4/2017,4143.092772
14df23d5c670,2/5/2017,4422.669612
14df23d5c670,2/6/2017,1361.974665
14df23d5c670,2/7/2017,2725.764632
14df23d5c670,2/8/2017,2602.110677
14df23d5c670,2/9/2017,3524.839965
14df23d5c670,2/10/2017,3636.01168
14df23d5c670,2/11/2017,4103.307739
14df23d5c670,2/12/2017,3075.995206
14df23d5c670,2/13/2017,1538.048449
14df23d5c670,2/14/2017,3650.447714
14df23d5c670,2/15/2017,2500.940879
14df23d5c670,2/16/2017,3458.125835
